comments,label
ما حق شادی داریم چرا بلد نیستیم?,SAD
به اون یکی گفتم خسته ام از این همه ناحقی که در حقم شده ، با خدا قهرم به خاطر این خشم بی پایانش نسبت به من . گفت چطور میخوای با کسی که باهات قهر کرده و محل نمیزاره قهر بکنی ؟ بغض کردم و با ناخن هام بازی کردم,SAD
"میگه، ""گاهی آدم دلش فقط یک دوستت دارم میخواهد، که نمیرد!"" راست میگه...",SAD
و خنده را باید به هم هدیه بدیم,HAPPY
عااااااالیعجب اپلیکیشن خوب و بهدردبخوریه این #پاکزی. اگه شما هم مثل من زبالههاتون رو تفکیک میکنید، پیشنهاد میکنم حتمن استفاده کنید. هر وقت بگید، میآن در خونهتون، کیسهی زبالهی خشکتون رو تحویل میگیرن، کیسهی جدید میدن و بابتش هم یه مبلغ کمی پول میگیرید. خیلی هم منظم مرتبن.,HAPPY
وای به روزی که مردم چشمشون رو ببندن خشم رو فریاد بزنن,ANGRY
عجب رویی دارید شماها. مردم رو به نکبت و مذلت انداختید، بازم دست از دروغ برنمیدارید. تاریخ از شما بعنوان حقیرترین موجودات یاد میکنه. مسیح سواد رسانه ای نداره؟ شما انقلابیون متحجر دارید. ?,ANGRY
مسئولان چندبار خبر #صیادی_چینیها در خلیجفارس رو رد کردند اما بهگفته منابع محلی در #بوشهر ،نه تنها این روند جریان داره که برداشت و صادرکردن میگو توسط چینیها باعث شده تقریبا #میگو تو بازار این شهر نایاب شده. علاوهبراین بسیاری از ماهیگیران بوشهری بیکار شده و اجازه صید ندارند,SAD
تو شگفت انگیز‌خریدم برای خواهرم هدیه کردمش واقعا با قیمتی که خریدم اونم تو این وضیعت طلا یه هدیه خوب و مناسبه یکم نازک هست اما چون شکلش‌یکم پهنه نازکیش به چشم نمیاد,HAPPY
يه روزايي دوست داري با خنده به مردم سلام كني اما ته دلت نمي شه ته دلت نمي خواي... #آتش_نشان,SAD
آرش جان شرمنده که هیچ کاری نمی تونم برات انجام بدم و احساسم هیچ فایده ای برای شما نداره اما بخدا قسم که وجودت برای ما فایده و من از شما و خودم و وطنم شرمگینم,SAD
یجوری اعصابم متشنجه که نمیتونم کار کنم,ANGRY
هیچوقت از غیبت کردناتون ناراحت نشدم چون همیشه به ی شکلی ب گوشم رسیده پشتم چی میگین. عب نداره بگین بزار بهتر بشناسمتون:/,SAD
در رابطه با توئیت مربوط به خونه باید بگم که اونچیزی که منو عصبانی کرد این نبود که بهم گفت افسردگی پس از زایمان دارم. که بعدش داشتم و حتی قبل از زایمان :) چیزی که میره رو اعصابم اینه که هرتصمیم یا رفتاری که برخلاف میلشون باشه رو به این ربط میدن، اونم نه از سر همدردی و درک متقابل,ANGRY
من تنها در نظامی میتوانم زندگی کنم که رقابت میان احزاب و قوا،ازادی رسانه و مطبوعات مانع از تمرکز قدرت شوند.نظام دموکراتیک مورد پسند، رسانه را ازان مردم میداند. نه دولت و سرمایه دار! اگر رسانه مردمی نباشد، شاهد توده ی سرگردان خواهیم بود!,SAD
توی خریدش شک نکنید,HAPPY
انسانيت بايد شرم كند ؟ كه ببيند و فرياد بر نياورد در زندان، با بیماری دیابت و مشکل قلبی ولی محکم و استوار مثل کوه داغ تسلیم شدنش رو به دل زندانبان گذاشته درود بر عزمش #SaveArzhang,SAD
توی فرهنگ ما اصلی به نام موفقیت وجود نداره یا کم وجود داره...اغلب ما داریم فیلم بازی میکنیم و هدف نهایی و دقیق در نظر نداریم,SAD
وای اعصابم خورد شد,ANGRY
یه روز یه منطقدانی بچهدار میشه، فرداش میاد پژوهشگاه (؟) دوستش بهش تبریک میگه و میپرسه: «آقا مبارکه! پسره یا دختره؟» منطقدان میگه: «بله» #هارـهارـهارـهار …,HAPPY
سایز متوسط سفارش دادم کوچیک فرستادین...قیمتش چیزی نیست که عودت بدم ولی خوب کاری نکردین,SAD
سئوال امشب نظرسنجی #نود: کدام یک از این دو اتفاق بیشتر شما را خوشحال میکند؟ ۱. موفقیت تیم محبوبتان ۲.,HAPPY
#اسماعیل_بخشی_ربوده_شد اسماعیل بخشی را میبرید؟ منو میبرید؟ رفیقم رو میبرید؟ اخرش چی؟ میتوانید ملت راهم سرکیسه کنید و ببرید؟ منتظر طغیان خشم ملتی از جان گذشته باشید! منتظر روزی باشد که عدالتی سخت اجرا خواهد شد!,ANGRY
هر یک از ما یک #دیکتاتور یا #شیطان_درون داریم که به واسطهی آموزههای اجتماعی و خانوادگی رشد میکنند. اغلب عاملان دخیل در این واقعهی #آزار_و_اذیت در #سیرجان خودشان قربانی تعاملات و اموزههای ناخداگاه اجتماعی هستند. دروغ که بکاری خشم درو خواهی کرد. …,ANGRY
مادر #سینا_قنبری: کاش سکوت نمیکردم، نمیگذاشتند حرف بزنم. پسرم خودکشی نکرده، او را کشتند. فاطمه مالایاننژاد به گفته پسرم خودکشی نکرده، در زندان کتک خورده بود، وقتی جنازه پسرم را گرفتيم نمیگذاشتند حرف بزنم. مسئولان قضایی گفته بودند او در زندان خودکشی کرده است.,SAD
خدایش بیامرزاد و روحش شاد ایشان از چهره های ماندگار در سینمای ایران به شمار می روند,SAD
دولت چقدر بی شرم،چقدر بی حیا،چقدر بی شرف و بی آبروست که واقعیتهای فلاکتبار و شرم آور جامعه را مثل فقر،بیکاری،مرگ پول ملی،تورم چند صد درصدی گرانی وحشتناک،اعتیاد،فحشا،دزدی واختلاس مسئولان همه را مخفی میکند و به ارایه آمار دروغین می پردازد.,ANGRY
آن که می گوید دوستت دارم دل اندُه گین شبی ست که مهتابش را می جوید ای کاش عشق را زبان ِ سخن بود #شاملو,SAD
خداحافظ ای قصه عاشقانهمن از بی ادبی بدم میاد ولی اینجا با افتخار میگم خفه شو مرتیکه متزور درغگو?????,ANGRY
بیا نزدیک خیلی نزدیک هرچند فاصله برایم معنی ندارد با خنده تو از خودم بیشتر احساست میکنم بخند که تلخی فاصله ها برداشته میشود بخند خنده ات جانی تازه بر جسم و روحم میدمد #بخند ماهان,HAPPY
شادی روح شهید صلواتی هدیه کنید. به امید گوشه چشمی. #شهید_احمد_کاظمی #شب_زیارتی,SAD
این سیستم دزدپرور است.چپ و راست هم ندارد. اصلاحطلبهایی که ادعا میکردند پاکدست هستند از ترس از دست رفتن موقعیتشان به اصلیترین بازوی پروپاگاندای حکومت تبدیل شدند و حتی ظلمها را کتمان میکنند و مردم را کرکس و لاشخور مینامند #کاخ_خاتمی,ANGRY
اعصابم داغون بود داغونتر شد نشد ما یه سر به این خراب شده نزنیم ریده نشده به اعصابمون,ANGRY
اول سراغ معلمها آمدند سکوت کردم چون معلم نبودم. بعد سراغ دانشجوها آمدند سکوت کردم زیرا دانشجو نبودم. بعد سراغ #کارگران آمدند سکوت کردم چون کارگر نبودم. سراغ خودم که آمدند، دیگر کسی نمانده بود تا به اعتراض و کمک برآید,SAD
گاهي هم بايد چهل سال بگذره تا بفهمي داگ واكينگ براي اينه كه سگه لذت ببره، نه صاحبش,HAPPY
از بیمارستان میام دوستم بخاطر رتبه بد خودکشی کرد :) مامان و باباش حتی حاضر نشدن بیان بالا سرش! واقعا یه رتبه انقد ارزش داره ک همچین بلایی سر دخترشون بیارن ؟! اعصابم بشدت کیریه,ANGRY
شعتتتتت من بین دوترم مث خر کار میکردم فهمیدم خانوادم میرفتن هتل کوثر تفریح خب یه کلام به منم بگین از وقتی فهمیدم کمبود محبت پیدا کردم,SAD
همهی لذت ها یا حرومه یا گرون,SAD
طرف به کسی که تجاوز میکنه میگه مریض روانیه نمیشه اعدامش کرد :| اخه چاقاااال اون مریض روانی نیست یه حشری حرومزادس که به دختر بچه تجاوز کرده,ANGRY
همیشه نباید دختر و پسرایی که صرفا دنبال رفع نیاز مالی یا جنسی تو رابطه ان و محکوم کرد باید واسه این نوع تربیت و اموزش تاسف خورد وقتی هنوز تو نیاز های اولیه شخصیشون موندن و راهکاری واسه رفعش ندارن طبیعیه که نتونن نیازهای عالی مثه دوست داشتن و دوست داشته شدن و درک کنن,SAD
الان به حدی عصبیم که حتی فحش دادن به مسافر تازه رسیده هم آرومم نمیکنه:/,ANGRY
میشه به اون فرستنده لعنتی پیامک هاتون بگید خفه شه از صبح بالای 10 تا پیامک فرستادی ریدی تو اعصابم لعنتی #ایرانسل,ANGRY
قبل از انقلاب در استان سمنان تعداد محدودی واحد تولیدی فعالیت داشتند که پس از گذشت 40 سال از عمر انقلاب، اکنون تنها در شهر سمنان بیش از 500 واحد تولیدی مشغول به فعالیت هستند که نشان از توانمندی و موفقیت انقلاب اسلامی دارد. #چهل_سال_سازندگی #بعثت_انقلاب,HAPPY
۶ سال است در دیار خراسان چشم انتظار نسیمی از #تدبیر_و_امید هستیم، حال که به واسطه #قانون_منع_بکارگیری_بازنشستگان توفیقی اجباری برای تغییر این رویه نامطلوب فراهم گردیده است بازهم خبرهایی به گوش میرسد که نه نشانی از تدبیر دارد و نه امیدی باقی میگذارد. #استاندار_خراسان_رضوی,SAD
امان از دست انسانها تا زمانیکه واسشون کار میکنی و بار میبری با نیرنگ بهت میگن چه آدم خوبی ولی همینکه به باطن اونها پی میبری و بهشون انتقاد میکنی درونشون بیرون میریزن و هزار مارک و برچسب بهت میزنند و شبونه تو را تو خیابون به امان خدا در یک کشور غریب رها میکنند,SAD
خدارو شکر با این همه دشمنی وکینه ورزی و زخم زبان که نصیبت میکنن با روحیه و شاد و سرزنده ای مسیح جان. لبت خندون دلت شاد شادیت پایدار????,HAPPY
خانم دکتر صدا عروسکیه تودل برو و با نمکه.ولی ای بابا.بیخیال.بدبختی داریم خروار خروار.کج و نرسیده.خودم برا خودم کافی ام,SAD
این دخترا اشتباه میکنن امیدی ب حمایت مردای این امت نداشته باشن.این مردم فقط تخصص خایه مالی خایه خوری آدم فروشی ضعیف کشی دارن هر کسی زرنگه فقط فرار کنه از این کشور شاید بقیه عمر چهار روز خوش ببینیم,ANGRY
ملت دارن از بین میرن خدایی رضا شاه روحت شاد ???,SAD
بدیش در مقابل خوبی هاش هیچی نیست,HAPPY
دو صبح متوالی راننده تاکسی اعصابم جویید که چرا پنج تومانی دارید و خرد ندارید. این تخلیه و غر زدن روزی تمامی دارد؟,ANGRY
اعصابم خورد میشه ازین مسخره بازیا میخوام بترکم,ANGRY
من اینجوریام که روزایی که سر کارم و کار خاصی برای انجام ندارم،اعصابم بهم میریزه مثل الان,ANGRY
آفرین، همون بلایی که سر شادمهر عقیلی آوردید رو سر چاوشی هم بیارید بزاره بره. ریدم تو اون احمق هایی که برا هنر باید مجوز بدن.,ANGRY
کاش آقایون مسئولان نظام و بانک مرکزی این رو بخونن و کمی شعور داشته باشن. …,ANGRY
متآسفانه سایز دقیق دور مچ را قید نکرده و چون بند ساعت قابلیت تغییر سایز ندارد ، نتوانستم سفارش بدم.,SAD
روحش شاد ویادش گرامی,SAD
متاسفانه خوی وحشی ما تو روزمره معمولاجذب دیکتاتورها میشه ودموکرات ها رو ضعیف و خنگ می بینه ولی باید تمرین کنیم، باید هوش خرج شده پشت فهیم بودنشون رو ببینیم و متوجه باشیم که انسان مدرن خشم و قدرت طلبیش رو بالانس می کنه،تقویت نمی کنه.,SAD
اينها از افاغنه مزدور مقيم ايران هستند ! ولي افسوس از ترس مردمي كه فقط نظارگر هستند !!,SAD
چهل سال خشم خوابیده چهل سال انتقام روزای خوبی رو که حق مردم بوده رو ازشون گرفتین این مردم دیگه ساکت نمیشینن,ANGRY
به بازیگرای گات عکس ماتحت کاراکترهای سریال را نشون میدن اونا هم باید حدس بزنن برای کی هست منهدم شدم از خنده,HAPPY
من ترشی انداختن یاد بگیرم و با موفقیت یه دبه درست کنم با خیال راحت میمیرم! …,HAPPY
پدرم شاپور بختیار به هیچ عنوان پادشاه فقید را مجبور به خروج از ایران نکردند. این را صریحاً اعلام میکنم. پدرم جزیره کیش را پیشنهاد کردند، پادشاه نپذیرفتند. پدرم به من: پادشاه به شدت نگران و افسرده بودند. روان هر دو شاد.,SAD
شما خبرنگاری که در دانشگاه معتبر تحصیل کرده و چنین روحیه شارلاتان ستیزی و شجاعت در بیان آنچه سزاوار است در ایران و تلویزیونهای اپوزیسیون قلابی نمیبینید. ظریف یک شارلاتان بین المللی است که همانند گوبلز باید در دادگاه مردمی بابت بزک کردن چهره وحشی ج.ا باید محاکمه شود …,ANGRY
ملاک خامنه ای برای انتخاب مسئولان رده بالا میزان نفرت مردم است. هر که بیشتر از چشم ملت افتاده باشد پیش آقا عزیزتر است.سیستم قضایی در نظام اسلامی روز به روز فشل تر شده و با مدیریت #لاریجانی آنچه در آن یافت نمیشود عدل است و حالا آقا با پست جدید دست خوش گفت به ده سال آشفتگی قضایی.,ANGRY
ما داریم با نداری و بدبختی و صبح تا شب کار کردن هزارجور مالیات و عوارض میدیم تا اون گوساله تو کانادا نماز با کیفیت بخونه و درخواست مفاتیح جدید بده به مامی! لعنت به خمینی پفیوز #چهل_سال_شکست …,ANGRY
کافه پایین دانشگاه آب معدنی ۱۲۰۰ رو ۲۰۰۰ تومن حساب می کنه. شاید بگید چرا؟ چون یارو حرومزاده ست! حالا به نظرتون تعزیرات پیگیری می کنه که گزارش بدم؟,ANGRY
با دنبال کردن هشتگ #MeToo به وضوح مشخصه که قربانیان تجاوز در تمام دنیا با ترس از آینده و آبرو، اقدام به خودسانسوری میکنن و هیچ سند آموزشی یونسکو هم کمکی به حل این موضوع نکرده به نظر میاد که تنها راه نجات، احیای نقش خانواده در سبک زندگیست #تجاوز_به_کودکان_شوشتر,SAD
به همه ماموران انتظامی به ویژه گشت ارشاد میگم سال آینده سوراخ پیدا کنید خودتون و خانواده تون برید پنهان بشید تا گرفتار خشم مردم نشید,ANGRY
گوشیم هی هنگ میکرد، اعصابم خورد شد خواستم داد بزنم بگم گوشیم خارش گاییده شده، وسطاش یادم افتاد که تو خونه ام، داد زدم: اه گوشیم خااااار اب شده ! بابا گفت چرا اینجوری حرف میزنی؟ گفتم چاجاری؟ گفت تو چرا آدم نمیشی؟ گفتم نامادانام! به خیر گذشت,ANGRY
روسیه،چین،هند بیش از38درصد جمعیت جهان را تشکیل میدهند.این میزان با در نظر گرفتن کشورهای جهان اسلام نزدیک به45درصد جمعیت جهان را شامل میشود.جهان مسئولان ما اما فقط دو قاره دارد:آمریکا و اروپا رهبر انقلاب امروز: نگاه به غرب و اروپا جز معطل ماندن،منت کشیدن و کوچک شدن فایدهای ندارد.,SAD
من هنوز پشت این پنجره ها برای گذشته ها دست تکان می دهم شاید این آخرین تفریح من است برای عمری که از دست داده ام! #فرزین_مرزوقی,SAD
کلا ناامیدتون می کنهبامیلو مسخره بازی در نیار چرا قیمت را یهو ۳۰ تومن گرون کردی گذاشته بودم تو علاقه مندیها این هفته سفارش بدم با این قیمت کمتر کسی سفارش میده کلاًً بی خیال شدم,SAD
این زمین ها همه یه روزی شالیزار بوده.. به دلیل عدم رسیدگی مسئولان به نیاز های کشاورزان و نیز جدیدا کم آبی هم مزید بر علت شده تا کشاورزان #ب_رنج بیافتن و زمین های کشاورزی را از زیر کشت خارج کنن تا بفروش برسد! #گیلان_بی_آب,SAD
جزبدبختی چیزی نیسا دربه دردنبال یه وام ۲۰ملیونی هستم پول ندارم بخوابونم حساب جنس خریدم شریکم میخوادجداشه پول ندارم بهش بدم بازارهم خوابیده نمیتونم جنسموبفروشم الان این خاطره شیرین ونوستالژی خدمت شمابانک ملی عزیز ومسئولین محترم,SAD
این همه خشم و نفرت از کجا میاد,ANGRY
دیگه رد دادم مجبورم فحش بدم خوب آخه مردیکه لاشی حرومسگ کی راضیه کی بیست دوم سگمن اومده بود خودتون رو خر خر کردید,ANGRY
چون غمت را نتوان یافت مگر در دل شاد ما به امید غمت خاطر شادی طلبیم,HAPPY
بر پدر و مادر هر چی مردم آزاره لعنت,ANGRY
دلم میخواد حمیرا رو بگیرم ببندم به صندلی با موچین دونه دونه موهای ابروشو بکنم والا بقرعان دیگه ریده تو اعصابم,ANGRY
وقتی با برادرت یکسری اشتراکات کاری داشته باشی همین میشه که یه همچین پیامی راجع به کاری که انداختن گردنم برای جفتمون میاد و جر میخوریم از خنده,HAPPY
یه ربع توی سرمای منفی ۲۰ درجه توی باد وحشی، تا زانو تو برف، منتظر اتوبوس وایساده بودم که چی؟که برم التماس کنم بگم بخدا یه موقعی برا خودم کسی بودم.نگاه نکن الان اینطوری له و داغونم.دوباره خودمو ثابت میکنم و با کله خراب زمزمه میکردم: این همه سگ دو برای چی؟کجارومیخوای فتح کنی؟,SAD
من این بازی رو کپی خورش رو ریختم بعد نشد دگ دانلود کنم اعصابم داغون شد,ANGRY
یاد کادو تولدی که واسش خریدم و تحویل نگرفته افتادم اعصابم خرد شد,ANGRY
آمد بهار دلها/ ای شاخ تر ب رقص آ #عيد_المبارک #ربيع_الأول #ربيع,HAPPY
ساده بگویم #می_آییم_چون دوستت دارم حضرت دلبر #راهپیمایی_۲۲_بهمن,HAPPY
چند وقته اعصابم از این همه وقتی که توی دانشگاه هدر میره خیلی بهم ریخته. واقعا چرا باید یک ترم تمام بریم سر کلاس بیهودهای که استادش عملا وقت تلف میکنه و میشه یکی دو روز برای امتحانش خوند و پاس شد؟ از ترم یک تا به حال شاید در مجموع 10واحد داشتم که ارزش سرکلاس رفتن داشتن.,ANGRY
#کودک در منطقهای محروم خطاب به مسئولان: «ما هم انسانیم! ما هم می خواهیم زندگی داشته باشیم! نمیشود که شما فقط بروید برای خودتون راحت زندگی داشته باشید»,SAD
روحش شاد انشااله بقیه هم عبرت بگیرن,SAD
اعصابم خورده. شاید هم نرم.,ANGRY
۱۲ گزارش یکشنبه ۱۴ بهمن۹۷ #زابل اعتراض مردم به بیکاری خرمآباد اعتراض مردم سیل زده درحضور رئیس دفترروحانی #اهواز تجمع اعتراضی فرهنگیان کارون و باوی #گچساران تجمع اعتراضی کارگران سد چمشیر روستای مچریه، دشت آزادگان ـ خشم و اعتراض کشاورزان #اعتراضات_سراسری …,ANGRY
کمرش، زیر بار تجمل و تفرعن مسئولان ویلا نشین له شده است! #لهک,SAD
درود به شرفت که درین وانفسای اضطراب ودلهره؛با دَم گرمت قلبهای یخ زده رو امید میبخشی.۱۲۰ سال زنده باشی مادرجان #جاویدشاه,HAPPY
شارژشدن خودش خیلی طول میکشه به نسبت مدلهای دیگهدرسته ترسیده ، اما همین که حتی با ترس اینکارو کرده یجور شجاعته ، غلبه بر ترس?,HAPPY
مردم همه ناراضی که این چه مملکتیه که داریم؟؟ جالبه که مسئولان کشور هم ناراضی اند میگن این چه مملکتیه داریم؟؟ یه مشت ناراضی جمع شدیم تشکیل مملکت دادیم.,SAD
تو شگفت انگیز خریدماگه حس خوبی نسبت به محسن نامجو دارین بدونید که حستون کاملا درسته همونقدر خاکی و صمیمیو بی آلایش ، امروز که باهاش داشتم در مورد کتاب دراب مخدوش حرف میزدم حس کردم ۱۰ سال میشناسمش... این بشر عالی و به شدت عجیبه.,HAPPY
امشب از اون شباست که بدجور اعصابم کیریه. فقط می خوام قش بدم چون عرضه ندارم کسیو بزنم,ANGRY
قبل از پایه و لنز و دوربین حرفه ای، یک #عکاس باید نگاهی #خاص وانعکاس متفاوتی از صحنه ها واحساس ها داشته باشد. لحظه ها گذراست؛ این #عکس ها هستند که ثبت شان میکنند وپنجره ای رو به #خاطره ها باز میکنند. #روز_جهانی_عکاسی را به آنها که از جنس تصویر و تصور های ناب اند، تبریک میگویم.,HAPPY
ردیفه که یه بچه رندم رو ببرین تا حرف مفت بزنه در مورد مدرسه و نظام آموزشی کشور، ولی بعدش گه میخورین بیاین نظر بدین در مورد وضعیت نامطلوب کشور و دیگر اتفاقها :|||||||||||,ANGRY
۴نماینده کارگران کارخانه ایران پوپلین رشت که ۳ماه حقوقشون رو ندادند معترض شدند، بعد مدیرعامل کارخانه نزدیک عید اخراجشون کرده. تصورشم سخته نزدیک عید، حقوقتو ندن بعدم که اعتراض کنی اخراجت کنن! اینه وضع کارگران ما...,SAD
دیشب سر یه فیلم مسخره ، از خنده داشتم زمینو گاز میگرفتم اینجور اتفاقات اگه براتون پیش اومد ، دو حالت داره یا از شدت فکر و خیال ، رد دادید یا مدتهاست نخندیدید,HAPPY
وای یه روز میرم یه جایی زندگی میکنم که بتونم یه پاندا داشته باشم براش بامبو خورد کنم، اب بامبو بدم بهش،کیک بامبو براش بپزم، پیتزا بامبو بخرم براش.... ای خدا,HAPPY
مثلا تو خوب حرف میزنی و کشور اداره میکنی. یه گوزوی نشسته رو مبلی که فقط تو اینستا شاخ شدی. پس ببند در اون گاله رو تا بیشتر ازین بوی گندت خفمون نکرده,ANGRY
من باید خشم و ناراحتیم رو به آدمی که سببشه بروز بدم، اینجوری اون آدمم فرصت دفاع از خودش رو داره، وگرنه تا ابد از اون آدم بدم میاد و هیچ وقت نمیتونم دوسش بدارم:/ متاسفانه این قضیه راجع به نزدیک ترین آدمای زندگیم صدق می کنه:/,SAD
برای خوشبختی راه درازی نروید دنبال داشتن آدم خاصی شغل خاصی موقعیت ومدرک و قیافه ی خاصی نباشید خوشبختی یعنی از همین چیزهای مثلا معمولی و دم دستی،لذت ببرید ازهمین چیزهای ساده ای که یادتان رفته روزی شبی وقتی داشتنش آرزویتان بود خوشبختی را با همین چیزهای معمولی به خانه هایتان بیاورید,HAPPY
تولد تولد تولدت مباارک امیدوارم همیشه صحیح و سلامت و شاد باشی و توو زندگی ت به همه آرزوهات برسیی,HAPPY
چرا پیشرفت نمیکنیم؟ چرا همچنان فقر فرهنگی بیداد میکنه؟ چون چشم دیدن موفقیت همدیگه رو نداریم. چون با اون چند نفریم که با وجود تمام مشکلات، انواع محدودیتها و موانع هنوز بیخیال نشدن و دارن از جون و دل برای کار فرهنگی انجام دادن مایه میذارن اینجوری برخورد میکنیم. خیلی ئم عالی. …,SAD
از اینکه گردنبند دزدیدن اونقدر ناراحت نیستم ک از دست خودم ناراحتم،ک چرا هیچ کاری نکردم و شوک شدم،احساس حماقت میکنم،احساس میکنم یه آدم ظعیفم ک یه شخصیت کاذب داره ک فکر میکنه خیلی حالیشه،اما امروز فهمید اون من ذهنیش نیست.پسر یه دزد نوجو چه درسی بهم داد،باید زنگ بزنم ازش تشکر کنم,SAD
ده سال میشه دارم با این دوتا زندگی میکنم فکرشو میکنم یه روز میخواد تموم بشه اعصابم بهم میریزه …,ANGRY
یادتون باشه ما تا ته جهنم میریم ولی برمیگردیم تبریک به همه بلند بگید… …,HAPPY
این که چلسی دیشب مورد تجاوز وحشیانه قرار گرفته باعث میشه امروز خورشید درخشانتر باشه,HAPPY
منتظر پیام یکیام، هنوز سین هم نکرده اعصابم لهه فعلا,ANGRY
گر مرا هیچ نباشد نه به دنیا نه به عقبی چون #تو دارم همه دارم دگرم هیچ نباید لحظه هاتون همیشه شاد و دلتون خوش,HAPPY
"مامان عزیزم, من لو رفتم, مامان مهین, دوستت دارم, دعاهات گرفت, پناه داشته باش به خدا, روی ماهت رو دوباره میبینم, اصلا شک نکن, قران بخون, من دوباره میبینمت, به آیات خدا شک نکن, میبوسمت. دوستان و آشنایان لطفا با من تماس نگیرید من فقط به مامانم اطمینان دارم.",SAD
خر شاخ و دم نداره,ANGRY
دوستم امروز زنگ زد بهم داشت پاره میشد از خنده. گفت وسط بحث فوتبال تو شرکت در مورد موندن یا نموندن تیام توی استقلال، یکی از دخترهای شرکت اومد تو بحث شرکت کنه گفت: تیام همون سیاهپوسته است که بازی با ذوب آهن تری سام کرد؟,HAPPY
چرا ازینکه با لهجهی شهرتون صحبت کنید شرم میکنید؟؟ چرا با اکراه میگید که ما لهجه نداریم!! لهجه های قشنگ داره از بین میره و این یک فاجعه است.,SAD
مامانم امروز فقط لب گزید حرص خورد هی گفت مامان آروم باش فقط آروم باش :)))) چقدر اعصابم کیریه خدایااا :))))),ANGRY
زندگیمون شده عین وقتایی که تو مدرسه مشق زیاد داشتیم و حتی زنگ تفریح هم باید مشق مینوشتیم !,SAD
گشتی منو چکار کنم خدا کمک کنه هرچی ناله بدبخیمون میبینن شاد میشن,SAD
این محصول عالیییهطرف با پوشش پزشک از کالیفرنیا اومده دایرکت و هی سوال میپرسه، میگه اوضاع اقتصادتون چه طوره؟ گفتم عالی و بلاکش کردم آخه مرتیکه به توچه کشور خودمونه هر چقدر هم اوضاع داغون نباشه میمونیم و میسازیمش. هرچقدر اختلاف نداشته باشیم همه زیر این پرچم داریم نفس میکشیم و جون میدیم براش.,ANGRY
خبر رسید یک عزیزی بیمارستان هست و ممکنه فوت کنه، حالم گرفت،بعد این جملهی کلیشهای : «راحت شد، بمونه این بدبختی رو تحمل بکنه که چی» به گوشم خورد، جای اینکه مثل همیشه، به گوینده پر از حس خشم بشم، دقیقا با حرفش موافقت حس کردم. در بهتم که ناامیدی چقدر آروم و نامحسوس آوار میشه...,SAD
یک دوست آمریکایی: سال 1976 در ایران زندگی میکردم. شاهنشاه پهلوی، مردمش را سهامدار میکرد و بسیار برنامه های عالی دیگری داشت برای اینکه (سطح رفاع زندگی) مردمش را بالا ببرد. #جاوید_شاه …,HAPPY
آخه انصافه ؟ من انقدر دوسش داشتم كه هميشه سنگ صبور حرفاش بودم ،هيشكى مثل من به حرفاش گوش نميكرد اونوقت اون رفته نميدونم كدوم گورى خودشو مخفى كرده ،برگرررررررررررررد لطفا ، من نميتونم بدون تو ادامه بدم …,SAD
الحمدلله. شماره هشتم فصلنامه #ترجمان هم منتشر و در کتابفروشیها و دکّهها توزیع شد. پرونده این شماره درباره شیوههای بروز خشم در شبکههای اجتماعی است. بخرید و بخوانید و هدیه دهید. #ريتوييت_لطفا,HAPPY
هنوز از کوچهِ پس کوچه هایِ این شهرِ نفرین شده، بوی خون می آید! #قتلهای_زنجیرهای,SAD
همیشه از شانل اتندر استفاده میکردم اینبار خواستم یه تغییری بدم و افتضاح بود. بیشتر بوی گیاهان دارویی به مشامم میخوره و من بوی گل رو دوست دارم. به سلیقه من نبود. اما پخش بوی خوبی داره و ماندگاری خیلی خوبی. اگر از بوی گیاهان خوشتون میاد مورد پسندتون خواهد بود,SAD
من این دستبندو تو شگفت خریدم انقدر ریز بود که باید با ذره بین پیداش میکردی خیلی تو ذوقم خورد اصلا دوسش نداشتم دیجی تو عکسایی که مبزاری دقت کن لطفا ....به نظرم باید دیجی نمای واقعی از محصول رو بزا ره همین,SAD
شهید «عبدالرسول زرین» تک تیراندازی که در دوران دفاع مقدس با ۷۰۰ شلیک موفق، «صیاد خمینی» نام گرفت. روحش شاد، یادش گرامی #شهدا_گمنام #شهدا,SAD
چقدر مشخصه که طوطی وار دارن جملاتی رو که بهشون به اجبار گفتن تکرار میکنن و چقدر غم انگیزه این ویدیو... واقعا که آدم چجوری خودش رو به این حجم از بردگی میرسونه؟! ترس از چی باعث این همه بی خردی بعضی خانواده ها شده!؟,SAD
اول سراغ بهائی ها آمدند، سکوت کردم چون بهائی نبودم. بعد سراغ ملی مذهبی آمدند، سکوت کردم زیرا ملی مذهبی نبودم. بعد سراغ دراویش آمدند، سکوت کردم چون دراویش نبودم. سراغ خودم که آمدند، دیگر کسی نبود تا به اعتراض برآید. #گلستان_هفتم,SAD
فرداد روزنامه نگار خوب و خوش فکریه، امیدوارم این طرح خوب پیش بره ، اما در نهایت امیدوارم هرچقدر هم این طرح موفقیت آمیز بود، باز برگرده پیش خودمون تو بی بی سی. …,HAPPY
خفه شین دیگه با این کامنتتون فقط موج منفی میفرستین و مردم رو ترسو تر میکنین. فکر میکنین کارتون درسته. فقط خفه شین لطفا یه چیز یاد گرفتین هی تکرار میکنین,ANGRY
