comments,label
به‌به 🥹✨,HAPPY
😂😂😂😂😂 دلقک,HAPPY
چقدر همه چیز به همه چیز مربوطه. نمی‌خوام.,SAD
وای بسه داداش.,SAD
من الان میمیرم 😭 گشنمه و اکسپلورم پر از غذاااااااس 🫠😪,SAD
این سگ افسردگی رو هم بغل کنیم بعدش فقط زار زار زار.,SAD
ملت چه احمقایین، بخدا ما خیلی خوبیم.,SAD
بنظر میرسه که با دوستای خارجیشم مشورت کرده قبل از این توییت,HAPPY
دامن به عنوان لباس بیرونی واقعا ناجالب و زشته,SAD
مشوش و گم,SAD
برمی‌گردم و نگاه می‌کنم. همیشه فقط من بودم. برمی‌گردم و نگاه می‌کنم و فقط خود درمانده‌م رو می‌بینم که داره دست و پا میزنه من احمق,SAD
کیو دارم گول می‌زنم؟,SAD
دکترا یجوری جوگیر میشن انگار منشین,HAPPY
از این ورژن احمق و نیدی و ترسوم متنفرم. بدم میاد بدم میاد حالم بهم می‌خوره بدم میاد. خیلی کصشر و مسخره‌ست واقعا حتی از احساساتم هم بدم میاد از دوست داشتنم بدم میاد از تنفرم بدم میاد از حسادتم بدم میاد بدم میاد متنفرم,SAD
یعنی شما نمی‌خواید روی بدن انسان مورد علاقه‌تون با گاز طراحی کنید؟. متوجه نمیشم یعنی وقتی می‌بینیدش دندون قروچه نمی‌گیرید و دهنتون ناخودآگاه باز نمیشه؟,SAD
یه چیزی که هیچوقت درک نخواهم کرد گاز گرفتن از روی علاقست,SAD
واسه کسی کص خیس کنید که حداقل بدونه وجود دارین,SAD
وی در خانواده ای مذهبی چشم به جهان گشود,NEUTRAL
ظهر عاشوراعه و ودکاش,HAPPY
خیابونا بوی جوراب و عطر مشهدی و عرق میده,HAPPY
مگه چقدر نخورده و گشنه‌اید کصکشا؟ حال آدمو بهم می‌زنید جدی,SAD
پیراهن مردونه خیلی عالیه نمی‌فهمم چرا تا الان نمی‌پوشیدم,HAPPY
زندگی انقدر عجیب و خسته کننده و پیچیده‌ست که دیگه ترجیح میدم هر کاری بکنم جز زندگی,SAD
واقعا یک چیزهایی ناراحتم میکنه که از اینکه از اون ناراحت شدم ناراحت میشم,SAD
من می‌ترسم چون می‌دونم که عاشقت می‌مونم.,SAD
چرا واقعا چرا انسان‌ها همه‌شون انقدر ناامید کننده هستن؟ محض رضای خدا یکیتون ناامیدم نکنه,SAD
بله من می‌تونم به هر کسی و هر چیزی حسودی کنم,SAD
خسته خسته واقعا خسته خیلی خسته ناتوان خسته اذیت خسته خیلی خیلی زیاد خسته,SAD
بس که افتادیم به چاه امروز شدیم استاد شنا,HAPPY
طرف از یک خراب شده اومده ایران و از این جهنم دره تونسته فرار کنه خب دمش گرم، چتونه؟,SAD
دخترای زیبا اهل ریسکن.,SAD
هنوزم دیر نیست...💔,SAD
رفتن هاي واقعي بدون خدافظيه .,SAD
یک دنیا غبطه به اون‌هایی که می‌تونن تو خونه پروداکتیو باشن. من صندلی میز مطالعه‌م خار داره.,SAD
بعد ٢ سال دوباره اسپاتيفاي ريختم و ميخوام زخمييي كنم,HAPPY
هي ميخوام راجب عزادارياشون بنويسم ، باز ميگم حتي ارزش توييت زدنم ندارن,SAD
خب مثل اينكه اين هفته وقت كار زياده,HAPPY
من نمیخوام اینطوری باشم ,SAD
ولی واقعا دیگه هیچ حسی به آدما ندارم,SAD
واقعا عزادارها رو که می‌بینم بی اختیار از شدت مسخره بودنشون خنده‌م می‌گیره..,HAPPY
از روی زبان تبلیغای SoundCloud می‌فهمم وی‌پی‌انم الان رو سرور چه کشوریه,NEUTRAL
هیچ چیز پایدار نیست,NEUTRAL
گلممد تو حاضر نیستی یه شارژ دویی به من بدی من به چه امیدی بشینم که تو نصف گنجو بدی من ؟!,NEUTRAL
دلم سکس در ظهر عاشورا می‌خواد.,HAPPY
یک ساعته دارم به این میخندم😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,HAPPY
حداقلش هر موقع لايي بازي سنگين كردم كسي تو ماشينم نبوده ، از اين بابت خوشحالم,HAPPY
کیرم دهن تک تک اونایی که میرن مراسم این زنازاده و نوحه خوندنشو گوش میدن. ریدم تو اعتقاداتتون,SAD
برای بابام وقتی تو ماشین تنها بوده پیامک کشف حجاب اومده.,SAD
سلامتی یزید که نگفت چند زید گفت یه‌زید🥀,SAD
عاشورا...🖤🥀,SAD
واای، پنجره و باباآدم رو 🥺,SAD
آقا این کد بلو اسکای رو بدین بهمون. ایلان رسما پرنده آبی رو کشید پایین به جاش لوگوی ایکس گذاشت :(,SAD
خب وقتشه شما هم این سم رو ببینید🫣🫥,HAPPY
باز محرم شد و تا دسته صدای کیرخر میاد. ینی همسایه‌داری و عدم تولید آلودگی صوتی پشم. کی میشه از دست اینا راحت بشم.,SAD
هیچوقت فکر نمیکردم به این مرحله برسم که وقتی حوصلم سر بره بشینم درس بخونم. باورم نمیشه تفریح کردن و وقت تلف کردن یادم بره!,HAPPY
یک روز!,NEUTRAL
و تمام!,HAPPY
گلیتی پلژر مورد علاقم توی خواب:,HAPPY
کلا اگر در جنگ نباشید ناراحتید. دلایل مختلف هم برا خودتون میارید,SAD
شک کن بهش داداش. شک کن. شک کن. شک کن. شک کن,SAD
اگه نمیگید طرف با بدن خودش قهره،زشته،خجالتیه،عقب ماندست،تفکر اخوندی داره و... بگم که واقعا حس خوبی از گذاشتن نود خودم در سوشال مدیا ندارم و حتی دیدن نود دیگران هم حس خوبی بهم نمیده,SAD
مرفه بی درد پلی تکنیک از نوع برقی (نگار هستم نه نگین),NEUTRAL
بچه ها جون ببینید تاثیر جو چه قدره,HAPPY
برای دومین بار رفتم دیدمش و برای دومین بار هم کسشر بود,SAD
چند روز پیش یکی از دوستای دوستم (پسره) از ایران رفت.بعد طرف دوست دختر داشت.به دوستم گفته بود خب حالا با دختره چی کار کنم؟چیکار عنه؟یه شب تصمیم گرفتی بری؟,SAD
گه می‌خورید وقتی پلناتون برا آیندتون مشخصه کسی رو وارد زندگیتون میکنید و این توهم رو بهش میدید که با همید و چیزی عوضش نمیکنه,SAD
نمیشه این جماعت یه الگو از امامشون بگیرن،چشماشون رو ببندن بگن اکه میخواید برید برید؟,SAD
ایشون که بدون اون کراپ هم نباید نگران چیزی باشن,SAD
چند جلسه  باید برم پیش تراپیست تا این دو شب و صدا هاشون و این وحشی‌گری هاشون رو فراموش کنم؟,SAD
دیگه نگران هیچی نباشید🤡,HAPPY
پس ماهم تو کراپمون براتون کاپ مخفی گذاشتیم که دیگه نگران هیچی نباشید🤝🏻♥️  ,SAD
و این که پسره آدم نیست؟,NEUTRAL
حس میکنم هدفم رو گم‌ کردم,SAD
همراه اول وقتی اولین گل رو خوردن پیام داده ببریم فردا اینترنت رایگان,NEUTRAL
لعنت به بهار. از تخت کنده نمیشم,SAD
رو دسته‌ی مبل خوابم‌ میبره. پشت میز خوابم‌ میبره. سر کلاس خوابم,SAD
وقتی هیچ ایده ای از بی پولی،مشکلات خانوادگی،هدف های متفاوت(به خصوص مهاجرت)و... نداری,SAD
چرا عادت کردیم بگیم ته رابطه جداییه؟,NEUTRAL
مگه میشه دو نفر بخوان و نشه؟,SAD
اگه نشد یکیشون نخواسته.,SAD
یعنی هنوز پلنگا طرفدار دارن؟ دوست پسره رفته با پلنگتر؟ یعنی خودشم پلنگه؟,NEUTRAL
دوست پسرم خیانت کرد!😂 پسر چجوری دلت امد من تمام روزایی که پادگان شیفت بودیو برات اشک ریختم تمام ناراحتی هاتو به دوش کشیدم. تهش منو دادی به یه پلنگتر! 😂,SAD
گشت ارشاد تعطیل شد؟ جهنم. بیت رهبری تعطیل شد ترندش کنید #مهسا_امینی #اعتصابات_سراسری,SAD
خب خوش گذشت. دوباره برگردیم به بحث فراخوان های 14 15 16 آذر #مهسا_امینی #اعتصابات_سراسری,SAD
هر‌روز که میگذره از ایرانی بودن خسته تر میشم.,SAD
عالیه باتری درامام تا چند وقت دیگه پره✅,HAPPY
بچه‌های المپیادی وقتی می‌بینن سهمیه مدال المپیادو می‌ذارید کنار سهمیه ایثارگران:,SAD
بچه ها ببینید، تجربه ثابت کرده هرکی پدرسوخته تره و حق بقیه رو بیشتر خورده زبونشم درازتره.,SAD
این وسط یه یارو اومده میگه مگه پردیس چ فرقی میکنه با سهمیه=))) بابا آخه بی ناموس =))),SAD
من فالور خیلی زیادی ندارم که توییتام فیواستار شه. ولی تمام تلاشمو میکنم که این هشتگ #بدون_سهمیه ترند بشه. لطفا اگه شما هم با قوانین سهمیه مشکل دارید ، مخالفتتون رو اعلام کنید.,NEUTRAL
نترسید ، جار زدن این که با تلاشتون موفق شدین هیچ مشکلی ایجاد نمیکنه!,HAPPY
و خونه همش وقت تلف میکردم پای اینستا و توییتر، گفتم بیام کتابخونه ک پروداکتیو باشم. نتیجه این شد ک الان توی کتابخونه دارم وقت تلف میکنم.,SAD
یک دیوث بازی هایی از بچه های ورودیمون رو شده که واقعا حس میکنم خودم یک آدم ساده لوح هستم.,SAD
حالا من مدت هاست دارم میگردم و بیکینی ای ک بپسندم یا پیدا نمیکنم یا وقتی میپسندم بی ناموسانه گرونه. میلیون ها تومن برای ۲ تکه پارچه💔,SAD
یه بیکینی پیدا کردم که اگه نگیرمش در حق خلق الله کم لطفی میشه,HAPPY
پش فاکین مام.,SAD
بچه ها برای یدونه نمره چه ذلت هایی که نمیکشن.,SAD
امروز شوهر آهو خانم رو تموم کردم و در حین خوندنش جوری با هر صفحه به یارو فحش میدادم که دیشب خواب دیدم دارم به آهو خانم راهکار پیشنهاد میدم جهت کشتن شوهرش و هووی سلیطش =)))),HAPPY
اه این یارو واقعا وایب این نماینده مجلسا رو میده‌.,SAD
بالاخره سلبریتی محبوبمو پیدا کردم,HAPPY
ینی ببینید دراماها و داستان های انتخابات ریاست جمهوری ۸۸ از دراماهای انتخابات نمایندگی کلاس ما کمتر بود.,HAPPY
اصلا من نمیفهمم چطور ملت انقد اهمیت میدن ب همچین چیز کصشری =)) شل کنید دیگه :|,SAD
این هفته از ۷ روز ۴ روزشو پیش زیدم بودم، زنده باد محرم حسینی💖,SAD
اونجا یکی چسید، نمازشو باطل کنید.,HAPPY
فاک اینو منم شنیده بودم توی راهنمایی😂😂😂,HAPPY
وای مغز شرطی شده‌ی من اصلا هماهنگی بین صدا و تصویرو درک نمیکنه هر بار میبینم ویدئوهای این دختره رو گیج میشم😂 ,HAPPY
هر بار یه ویدئو اریال برای دوست پسرم میفرستم که توش دراپ داره بنده خدا یدور پنیک میکنه بعد برای بار هزارم درخواست میکنه تشک بذارم زیرم😂😂,HAPPY
کاشکی توانایی انتخاب بین عکسامو داشتم و قبل هر پست اینطوری خودزنی نمیکردم.,SAD
خب دوستان سرکل رو خلوت کردم که یکم عقده‌گشایی کنم.,HAPPY
آیا زمانی فرا می‌رسد که این فولدر در دسکتاپم خالی شود؟ باید دید.,NEUTRAL
نظریه نامحبوب: فقط کسایی که فرق کرنر و آفسایدو نمیفهمن از تد لاسو لذت میبرن.,HAPPY
خدایی بهتر نیست درس رو بزارین کنار بچسبین به یه کار دیگه؟ (پ.ن:بچه های با سواد داخلی و اطفال رو سر ما جا دارن),SAD
این یک قاعده نیست ولی رایجه,NEUTRAL
با سهمیه ۲۵ درصد داخلی یا اطفال قبول میشین؟؟؟,SAD
حرومزاده ها حداقل پوست بزنین! خجالت نمیکشین اینجوری با جون مردم بازی میکنین؟,SAD
لیست سهمیه های قبولی تخصص دندانپزشکی :)),HAPPY
الان که بحث سهمیه دوباره داغه جا داره مرور بشه: سهمیه ای سواد نداره و خودشم میدونه که سواد نداره، اما توهم داره که بقیه اینو متوجه نمیشن,SAD
کصشعر تویی.,SAD
ده سال دیگه سکته قلبی کردید یحتمل با گاردریل براتون آنژیو می‌کنن و میگن ای بابا حواسم نبود چقدر شبیه گایدوایر بود🥺,SAD
آلرژی شدید به کره بادوم‌زمینی دارم,SAD
من حتی وقتی ساعت ۹ شبم میخوابم وقتی ۷ صب میخوام پاشم بازم جون میکَنَم.,SAD
من واقعا درس خوندن یادم رفته. دیگه بلد نیستمش.,SAD
بهرام رادان واقعا این دختره مینا رو گرفت؟,HAPPY
خوشگلا بجز استخر آفتاب باشگاه انقلاب، استخر روبازِ خوب میشناسید؟🥹,SAD
کاش منو با خودشون ببرن🫠,SAD
یلی هم بنظرشون بدیهیه که سوبر خوش نمیگذره :)),HAPPY
دخترخاله‌ی سه سالم هم تو مهدکودکش دوست‌پسر پیدا کرد.,HAPPY
برو بمیر بمن دستور نده!,SAD
من هنوز فکر میکنم زن این استاده رو گاییده‌ بودم که رفتارش این شکلی بود.,SAD
من در گروهی که بلدیا توش صاحب‌نظره چه گهی می‌خورم؟...,SAD
امروز از خواب بیدار شدم و خشونت رو انتخاب نکردم. 🧚‍♀️🌸,HAPPY
چه رمزی میزنین اصن دوست پسر دارین؟,SAD
عسلای من توجه کنید پسرا اصلا لیاقت دوست داشته شدن رو ندارن,SAD
تا اینجای کار مرداد ثانیه به ثانیه کیری و غرق در بگایی,SAD
تولدت مبارک❤️🎈,SAD
تولد چاووشیههههه😭💃🏻,SAD
قول دادم سر چیز تیکه نندازم 🥹,HAPPY
نمی‌دونم‌. انگاری روحم زیادی ظریف و شکننده‌ست برای دووم‌آوردن این زندگی.,SAD
بله اینکارا بمن نیومده.,SAD
نیاز به یه اتفاق مثبتی دارم که باورش نکنم.,HAPPY
ولی من <<چِز و بِز>> میخوام,HAPPY
به نظر آدم پخته ای میایی ,HAPPY
والا بگایی های ما انتظار جواب دادن به یه همچین کسشرایی رو ندارن,SAD
نزدیک ترین ارتباطت با یه سلبریتی ؟!,NEUTRAL
عشق پوزخند نیمه جان آینه ست,SAD
ینی حاضرم کل مسیرو بدوم ولی دیگه اتوبوس نه,SAD
ولی امروز یه بچه کشته شد...,SAD
واقعا دلم تنگه,SAD
ولی اون ناشناسه که فکر میکردم پسره ولی دختر بود ((((((:,HAPPY
بلاک کردن تو روابط دوستانه کسشر ترین چیزه,SAD
اگه اینکارو باهام کردی، تمومی,SAD
فشار میخورم.,SAD
راه ۸ ساعته رو تو ۶.۵ ساعت اومدم تنهایی بدون استراحت که چی؟ واقعا الان برای خودم سواله، خب چرا اصلا؟ تو این شهرم هیچکی نیست کاش چند تا دوست اینجا میداشتم هعععیپ,SAD
فرار یه راه حله؟,NEUTRAL
وقتی دارم تغییر میکنم از این میترسم که دوستام دیگه دوستم نداشته باشن,SAD
ولی خب تغییر میکنم,NEUTRAL
کاش میتونستم آرزوی بچگیمو زندگی کنم,SAD
خب حس میکنم پیر شدم و تا اطلاع ثانوی همه چی کنسله کنسل,SAD
دیگه انتظار اینو نداشتم این سگه جامو پر کنه براشون هععععپ دو روز نبودیم ها,SAD
نمیدانم چطور و به کی بگم,NEUTRAL
ولی ملت باچه چیزایی گنده گوزی میکنن و تو گلوشون باد میندازن، امروز فشار خوردم واقعا ولی بعدا شخصا بهش میرینم,SAD
گاسیب با مامانم بعد مهمونی های فامیلی>>>>,HAPPY
به نظرتون مامانم چی برام آورده؟,NEUTRAL
فک کنم زیاد تو دانشگاه به هم برخوردیم ولی خب اینترکشن کمی داشتیم,NEUTRAL
گر من نتونم شادت کنم چی؟ اگه تو هم مثل من ناراحت باشی امشب چی؟,SAD
از جمله “پسته ها مغز پُر کردن” خوشم میاد,HAPPY
نه احمد خرج زندگیتو باید بدی ,HAPPY
نچ دیگه کم کم بریم کونمون بهم بکشیم یکم بخونیم تا کمتر به ادم ها و دردهای کشید و بدبختی ها و نداشته هامون فکر کنیم بوس به لپاتون جیگل میگلیا,SAD
زن میخوام، همسر میقام دوست دختدر دیگر بچه بازی اسد,SAD
نه ممنون!! همسر و دخترمو تماشا میکنم.,SAD
با بچه یکی از همسایه ها حال میکنم هر روز دختره دوستاش دعوت میکنه خونه شون اهنگ میذارن میرقصن صدای جیغ و خنده شون میاد پیر درونم  دلش شاد میشه,HAPPY
وقتی ندونسته دلتو به غریبه سپردی اون غریبه رو ساده شمردی گول چشم سیاهشو خوردی,SAD
وای اینو پیدا کردم بعد اسمش tater tot ئه😭😭😭😭😭😭😭انقدر کوچولوئه بیست دقیقه واسش گریه کردم 😭😭😭😭😭😭😭😭😭,SAD
من در صف سنوگرافی به انتطار موعد نوبتم:,NEUTRAL
والا بخواد گیر بده میده:) به من سر اینکه ارایش نمیکنمم یه نوبت گیر داد یه ساعت تیکه میپروند بهم مشکلت چیه؟ نکنه معتادی؟ اخرالزمون شده دخترا شکل پسر شدن، یکم به خودت برس شبیه گوریل شدی و…,SAD
حالا که مونترال و کبک فرانسه زبونه باز گیر کردم که المانی رو بخونم یا فرانسوی :)💔,SAD
لعنت به مهاجرت آدما.,SAD
فک کنم نمی‌دونید خانواده سنتی مذهبی چیه.,SAD
تولیداتشان را دلاری می فروشند، به مدیران هم دلاری حقوق می هند ولی پول آب، برق، گاز، کارگر، امنیت و حمل و نقل، ریالی است.,SAD
شکاف بین حقوق ریالی و دلاری کارگر و عوامل تولید را سود شناسایی و بین مدیران (به عنوان پاداش) و صاحبان سرمایه توزیع می‌کنند.,NEUTRAL
متاسفانه در این خصوص ترین‌ها اغلب اوقات به صورت راز و ناگفتنی باقی می‌مونند.,SAD
شما عجیب‌ترین کاری که برای جلب توجه یه نفر کردید چی بوده؟,SAD
آدم از تحقیرشدن چیزهای بیشتری یاد می‌گیره تا تمجیدشدن.,NEUTRAL
بنده خلاقیت به خرج می‌دم و عوض گذاشتن عکس از خرداد و بهار، عکس وردکلود مکالمات تلگرامم تو بهار رو میذارم.,HAPPY
من تا چند سال پیش هر وقت پیش افراد مذهبی دور و برم ناله می‌کردم می‌گفتن خدا کمک می‌کنه و به خدا توکل کن و اینا. الان ولی چند وقته می‌گن به معاد اعتقاد داری؟,SAD
توروخدا. من این دختره رو دوس داشتم چرا اومد توییتر,SAD
رفتم اينور 🤦🏻‍♀️ همه رفتن اينور ..ولی یه عده کاماکان متعهد به فیسبوک ان ...! یه عده هم متعهد به یاهو ۳۶۰,NEUTRAL
مامانم خیلی باحاله دیروز داشت میگفت این جا رو ۱۰۰تا نمی‌رن مراقب باش یه لکچری با مضمون سخت نگیر تحویلش دادم امروز همون‌جا رو با ۱۳۰تا رد کرد انگار کودک درونش منتظر یه تاییده که کارایی که قبلا سرکوب می‌شدنو انجام بده و تو تمام مسائلم همین‌جوریه. =),HAPPY
ولی متاسفانه تو عمرم هیچی نتونستم یاد بابام بدم جز این‌که استفاده از کاندوم از واجباته.👍🏻,SAD
به گموووونم دل تو جای دیگه‌س دل تو پیش یه رسوای دیگه‌س🤺,SAD
هم از نزدیک شدن به آدم‌ها هراس داشت و هم از دور ماندن از آنها.,SAD
💭به جرات میتونم بگم سخت ترین قسمتی که یه فرد دچار افسردگی تجربه میکنه همین خستگیه و این سخت تر میشه وقتی قراره بدون اینکه کاری انجام داده باشی به بقیه بگی خستم و هیچ انرژی ندارم ....,SAD
تخمکای منم همییییشه این‌جوری ان که صبح روز تعطیله و خوابی حرومزاده؟ دیگه نه.,SAD
من میخوام از این به بعد پاپ مجاز گوش بدم,HAPPY
حس میکنم باعث میشه ضریب هوشیت به یه عددی برسه که دیگه نفهمی اطرافت داره چه اتفاقایی میوفته و در نتیجه آدم خوشحال تری میشی.,HAPPY
از روز اول یه فاتحه هم واسه داییم و بابابزرگم نخوندم و میدونم جفتشون این‌طوری خوشحال‌ترن. عوضش تا تونستم الکهل و قر. حالم به هم می‌خوره وقتی طرف یک رکعت نمازم تو عمرش نخونده و قبولم نداشته میان بالاسرش عربی می‌خونن. مطمئنم از اون زیر دارن می‌خندن به اینا. =),HAPPY
من اگه بمیرم سر قبرم قرآن بخونن یه بار دیگه میمیرم.,SAD
دلم می‌خواد یکی حسابی کتکم بزنه. بعدش دوش بگیرم و بخوابم,SAD
عااااااتیشم زدییییی عاتیشم زدی,SAD
شاخه گل بی‌ برگ و پرم کردی,SAD
واقعا دلم نمی‌خواد مثل مامانم تنها کسی که عاشقش بودم مثل بابام باشه بهش برسم و بعد مغزمو بگاد ترجیح می‌دم یک عشق ناکام رو تجربه کنم و تا ۸۰ سالگی بهش فکر می‌کنم دلم قیلی‌ویلی بره نه که هرروز ریختشو ببینم ممنون.,SAD
خسته‌ام از روابط انسانی، همه چیز بی نهایت سخت و پیچیده‌ است و هزاران احتمال وجود داره‌ و من فقط بلدم با گربه ها دوست بشم.,SAD
امروز راننده اسنپ یه گوشه زد کنار گفت میشه تو رو خدا بری برام آبمیوه بگیری؟ پول اسنپتو هم نده. =))),HAPPY
انقدر دلیل برای ناراحتی الان زیاده که نمیدونم برای کدوم غصه بخورم,SAD
وقتی دم گوشم اروم حرف می‌زنه,SAD
وقتی گردنمو بوس میکنه,SAD
وقتی تو گردنم نفس میکشی,SAD
کله‌‌مان از زمین و زمان کیریه.,SAD
دارم لوس میشم و از لوس شدنم ناراضیم.,SAD
وقتی تو‌ pms‌ باهام شوخی میکنه و من جدی میگیرم,SAD
آخ جون میریم بلواسکای خبری از عرزشیا نیست,HAPPY
اروپاییا خیلی با فرهنگ‌تر و با شعورتر از ایرانیان؛,HAPPY
فقط لبخند اون زن کنار تصویر :),HAPPY
سر و وضع کله سیاه ایرانی تو کنسولگری و سفارت کشورش به راحتی میتونه برنده مضحك‌ترین لباس سال بشه🤌🏼🤌🏼🤌🏼🤌🏼🤌🏼🤌🏼🤌🏼,HAPPY
شما فرض کن با تیشرت و شلوارک یه لچک میکشی سرت🙃🙃🙃,SAD
تازه یه خانمه شومیز کشیده بود سرش😂 قشنگ لجبازی موج میزد😂 (اومدم بنویسم نافرمانی مدنی ترسیدم کاربران عزیز پارم کنن),HAPPY
آخیش چه جای خلوتی دیگه کاپل نمیبینم,HAPPY
براتون توییتر بدون ایلان‌ماسک  خلاصی از جمهوری‌اسلامی مهاجرت راحت و سریع خواب‌ تنظیم شده پول خیلی زیاد و آرامش‌روان آرزومندم,HAPPY
بچه ها کد بلواسکای و زید رو فراموش کردم🗿🚶🏻‍♀️👌🏼,SAD
کاش بجا توییتر این محدودیت رو برا ریلز اینستا بذارن انقد وقتمون نره به آلت گاو,HAPPY
اه کثافتا. برید گمشید همتون. کله‌پاچه آشغال‌ترینه.,SAD
امروز توان درس نیست 🕺,SAD
کلا دو نفریم تو مرکزی عاححححح,SAD
کیرم تو ورد چقدر کصشعره,SAD
جدی این ملت کصخلن واسه یکی دو بارم نگفتن همش دنبال پروپانول میگردن برای سفارت,SAD
بابا یه عروسیه دیگه اروم بگیرید,SAD
ایشالا در دو ساعت آینده اروم باشم,HAPPY
از نظر بنده قشنگ ترین گوشی اپل فایو اسه,HAPPY
من هنوزم عاشق اینم🥲🥲😭,SAD
چقدر خایمال این استادم من🥲,HAPPY
می‌دونستید چرا واحد زمانی ما هفته‌اس؟,NEUTRAL
چون تو کتاب مقدس اومده که خدا زمین و کهکشان رو توی ۶ روز آفریده و روز هفتم استراحت کرده. واسه همینم که ما یک واحد زمانی هفت روزه داریم که ۶ روز توش کار می‌کنیم و روز آخر استراحت می‌کنیم.,NEUTRAL
دیگه الان حتی اگه نمکی با چرخش کنار یه بنز باشه اونو چرخش با هم کرایه ۱ثانیه بنزم نیست.,NEUTRAL
این لحظه هزاران بار تقدیم تو باد.,HAPPY
عزیزان لطفا علیز رو برام‌ جور کنید. دوست دارم بیشتر باهاش بگردم :(,HAPPY
سلام چنتا تست پاس میکنی؟,NEUTRAL
فکرشم نمیکردم برای ارائه‌ی سلطان بخوام یک شب نخوابم,SAD
آقا خیلی رندوم یادم اومد الان که بسیجیا میگفتن یکی که حامله بوده بچش سقط شده بخاطر استرس😂😂,HAPPY
کاش حداقل داور بسیجی بود حالا که‌ کتک خورده,HAPPY
واقعا هوا گرمه، واقعا دیگه نه میصرفه نه میارزه نه اصلا میشه که تو این هوا اومد دانشگاه و برگشت,SAD
هرچی‌ام که خوبه یا گرونه یا حرومه یا متاهله,SAD
راستس عزیزان یه تمرین متلب دارم واسه نهفته اگه کسی هست بیاد بزنه ۱ماهه تا الان تمدید شده,NEUTRAL
بابا چرا این اشغال رو اینقدر محبوب میکنید؟ سگ متلب میزنه آخه؟ کسی کد زدن بلد نباشه میزه متلب میزنه.,SAD
ایران درست میشه؟,NEUTRAL
با ورژن ۶۰ ساله خودت ملاقات میکنی و میتونی ازش یه سوال بپرسی،چی میپرسی؟,NEUTRAL
بعد مدت‌ها، دلتنگیِ قدم زدن در کنار دریا رو به پایان رسوندم. و واقعا چقدر خوبه دریا :),HAPPY
انقدر کُشتم که دیگه بازی باگ می‌زد و بعضی جنازه‌ها یهو محو میشدن :/,SAD
یکی از نگرانی‌هام اینه که دوستانی رو که با سختی و مشقّت فراوان پیداشون کردم و در لحظات سخت و آسون کنارم بودن، ۲ سال دیگه شاید کلا از دست بدم و با اپلای، دیگه کلا همو نبینیم.,SAD
کسایی که تو غم پیشم بودن رو فراموش نمیکنم ..,SAD
که گرچه رنج به جان می‌رسد، امید دواست…!,SAD
این داستانو میبینین؟ این همون تفکریه که باور داشتن بهش باعث بگایی‌های متعدد آدما شده.,SAD
عشق، نه «موجودیت»عه و نه «مُعجِز» و نه «فرستاده‌ای از عالم دیگر» و حتی نه «مسیحا دم و مشفق». یه حسه. مث حس دل‌درد. مث حس عصبانیت. شما برای اونا تقدّس قائل نیستین. برای اینم نباشین.,SAD
نگارین گلشنش روی است,SAD
وقتی شمس ناپدید میشه مولانا از هرکسی دنبال نشونه میگرده ببینه شمس کجاست یه روز یکی میاد بهش میگه من شمس رو تو دمشق دیدم، مولانا پول همراهش نبوده و عبا و دستار و کفش و هرآنچه که همراهش بوده رو میده به طرف طرف میره، یکی میگه این بهت دروغ گفت اصلا دمشق نرفته بوده مولانا بهش میگه,NEUTRAL
این‌ها، همه، کم‌لطفیِ دنیاست، عزیز :),SAD
بعد از من و جان‌کندن من، نوبت توست…,SAD
اگر داغ ِ دل بود ، ما ديده ايم...,SAD
قبلش هم میگه: «ای خداوند یکی یار جفاکارش ده دلبری عشوه ده سرکش خون خوارش ده»,SAD
نکنین آقا! نذارین ملت اینجوری نفرینتون کنن :) به فنا میرین بخدا. از ما گفتن بود,SAD
یه روزایی مثل دیروز دلم میخواد هیییچچچ کاری نکنم و فقطط لش کنم,SAD
خب تصمیمو گرفتم، به خودمم قول دادم🤝,HAPPY
اممم خیلی دوس دارم درموردش به خودم قول بدم ولی خب من فقط وقتی قول میدم که 100.00 درصد مطمعن باشم که انجامش میدم وگرنه به هیچکسی قول نمیدم چه برسه به خودم,HAPPY
امشب ولی یه تصمیم قاطعانه در موردش میگیرم,SAD
نمیدونم چرا در مورد این موضوع نمیتونم تصمیموو قاطع بگیرم,SAD
🥲🥲👌,SAD
تا ابد ایران نمیتونه فرصتی که ۴۰ سال اخیر از دست داد را پیدا و جبران بکنه بینهایت نیروی کار جوون داشتیم نه تنها هیچ استفاده‌ای نشد بلکه تا ۲۰ سال اینده برای دادن حقوی بازنشستگی این افراد تبدیل به فاجعه میشه,SAD
دنیل مدودف چقدر اذیت بکهند میزنه😂,HAPPY
میدونین چرا آمار مهاجرت دخترای ایرانی به مراتب بیشتر از پسرهاست؟,NEUTRAL
خانواده‌ی ایرانی فرزند دختر شاد و اجتماعی و برون‌گرا نمیخواد، یه مریض منزوی جامعه‌گریز درون‌گرای افسرده میخواد که بشینه گوشه خونه، حرف نزنه، بلند نخنده، مسافرت نره،  مریض نشه، بیرون نره، دوستی نداشته باشه /۱,SAD
واقعا به نظرم درد مریضی و بیماری از هر درد دیگه‌ای بزرگتره. آدم تا سرش نیاد نمیفهمه.,SAD
"""من از تبار غربتم از آرزوهای محال""",SAD
چرا نمیگذره,NEUTRAL
